,avg_reward,best_reward,episode,q_vals,avg_steps,best_steps
966,-1.0,-1,48300,-0.8955866694450378,19.1,24
967,-1.0,-1,48350,-0.8777921795845032,15.0,22
968,-1.0,-1,48400,-0.8838127255439758,22.1,25
969,-1.0,-1,48450,-0.8465779423713684,7.0,7
970,-1.0,-1,48500,-0.8511449694633484,21.5,23
971,-1.0,-1,48550,-0.7976304292678833,22.9,26
972,-1.0,-1,48600,-0.8846091628074646,8.9,26
973,-1.0,-1,48650,-0.8846225142478943,20.8,23
974,-1.0,-1,48700,-0.8506101369857788,6.7,22
975,-1.0,-1,48750,-0.845366358757019,9.6,22
976,-1.0,-1,48800,-0.8454750180244446,9.5,10
977,-1.0,-1,48850,-0.8267934918403625,7.0,7
978,-1.0,-1,48900,-0.8431077599525452,5.0,5
979,-1.0,-1,48950,-0.8418172001838684,11.9,23
980,-1.0,-1,49000,-0.8414386510848999,12.6,26
981,-1.0,-1,49050,-0.833861768245697,8.6,23
982,-1.0,-1,49100,-0.8402125239372253,12.8,22
983,-1.0,-1,49150,-0.8497215509414673,7.7,22
984,-1.0,-1,49200,-0.8586680889129639,9.8,29
985,-1.0,-1,49250,-0.857591986656189,7.3,10
986,-1.0,-1,49300,-0.8283790946006775,14.1,23
987,-1.0,-1,49350,-0.8767778277397156,5.0,5
988,-1.0,-1,49400,-0.8289031982421875,5.0,5
989,-1.0,-1,49450,-0.8232253193855286,23.4,27
990,-1.0,-1,49500,-0.8551602959632874,5.0,5
991,-1.0,-1,49550,-0.8710184097290039,20.7,23
992,-1.0,-1,49600,-0.856841504573822,21.1,23
993,-1.0,-1,49650,-0.8439534902572632,19.9,23
994,-1.0,-1,49700,-0.8307377099990845,15.2,23
995,-1.0,-1,49750,-0.8294469714164734,17.4,22
996,-1.0,-1,49800,-0.8509546518325806,6.0,15
997,-1.0,-1,49850,-0.8394967913627625,19.5,26
998,-1.0,-1,49900,-0.8656306862831116,16.4,22
999,-1.0,-1,49950,-0.8442528247833252,21.0,24
